rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
30,Joel,Murray,Joel Murray,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Endurance,,,,,,,2.136KM,1.514KM,30
31,Blake,Sperling,Blake Sperling,Male,,,https://ui-avatars.com/api/?name=B+S&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Endurance,,,,,,,2.067KM,1.511KM,31
32,Alexandre,Villanueva,Alexandre Villanueva,Male,,,https://ui-avatars.com/api/?name=A+V&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Endurance,,,,,,,1.84KM,1.517KM,32
33,Daniel,Maya,Daniel Maya,Male,United States,BlackSheep CrossFit,https://ui-avatars.com/api/?name=D+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Male,ATHX,Endurance,,,,,,,1.763KM,1.504KM,33
1,Paula,Leyes,Paula Leyes,Female,,,https://ui-avatars.com/api/?name=P+L&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,2.522KM,2.263KM,1
2,Lindsay,Craig,Lindsay Craig,Female,,,https://ui-avatars.com/api/?name=L+C&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,2.761KM,2.004KM,2
3,Lauryn,Boggs,Lauryn Boggs,Female,,,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,2.5KM,2.178KM,3
4,Sarah,Watkins,Sarah Watkins,Female,,,https://ui-avatars.com/api/?name=S+W&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,2.745KM,1.682KM,4
5,Grace,Williams,Grace Williams,Female,,,https://ui-avatars.com/api/?name=G+W&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,2.25KM,1.992KM,5
6,Heidi,Williams,Heidi Williams,Female,,,https://ui-avatars.com/api/?name=H+W&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,2.25KM,1.955KM,6
7,Ibis,Abreu,Ibis Abreu,Female,United States,Knockout Miami Lakes,https://athxgames.com/storage/profile-photos/3IE4xpZKsnD3yW6BcZ2Pyo1P8NCMIDU0lqOEdACY.jpg,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,2.408KM,1.509KM,7
8,Carolina,Vengoechea,Carolina Vengoechea,Female,,,https://ui-avatars.com/api/?name=C+V&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,2.195KM,1.508KM,8
9,Carolina,Bada,Carolina Bada,Female,,,https://ui-avatars.com/api/?name=C+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,1.667KM,1.512KM,9
10,Jess,Nichole,Jess Nichole,Female,,,https://ui-avatars.com/api/?name=J+N&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX,Endurance,,,,,,,1.553KM,1.516KM,10
1,Jennifer,Muir,Jennifer Muir,Female,United Kingdom,CrossFit Kirkintilloch,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,2 (378KG),6 (5.09KM),1 (08:19),,,,,,9
2,Hannah,Black,Hannah Black,Female,,,https://ui-avatars.com/api/?name=H+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,3 (358KG),7 (5.029KM),2 (08:36),,,,,,12
3,Sydney,Wells,Sydney Wells,Female,,,https://ui-avatars.com/api/?name=S+W&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,4 (345KG),4 (5.356KM),6 (09:24),,,,,,14
4,Emily,Rolfe,Emily Rolfe,Female,,,https://ui-avatars.com/api/?name=E+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,9 (328KG),3 (5.474KM),4 (09:14),,,,,,16
5,Sydney,Smith,Sydney Smith,Female,,,https://ui-avatars.com/api/?name=S+S&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,6 (335KG),9 (5.006KM),3 (09:11),,,,,,18
6,Arielle,Loewen,Arielle Loewen,Female,,,https://ui-avatars.com/api/?name=A+L&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,7 (330KG),5 (5.211KM),7 (10:03),,,,,,19
7,Lena,Richter,Lena Richter,Female,,,https://ui-avatars.com/api/?name=L+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,5 (340KG),11 (4.86KM),8 (10:07),,,,,,24
8,Camilla,Massa,Camilla Massa,Female,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,13 (286KG),1 (5.549KM),11 (11:00),,,,,,25
9,Terra,Jackson,Terra Jackson,Female,,,https://ui-avatars.com/api/?name=T+J&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,16 (240KG),2 (5.496KM),10 (10:47),,,,,,28
10,Erin,Murray,Erin Murray,Female,,,https://ui-avatars.com/api/?name=E+M&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,1 (410KG),14 (3.648KM),14 (19:20),,,,,,29
11,Lauren,Rantala,Lauren Rantala,Female,United States,Ranta Howe Fit,https://ui-avatars.com/api/?name=L+R&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,12 (300KG),8 (5.012KM),9 (10:10),,,,,,29
11,Lindsay,Bessegato,Lindsay Bessegato,Female,Canada,,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,7 (330KG),10 (5KM),12 (11:12),,,,,,29
13,Sasha,Nievas,Sasha Nievas,Female,,,https://ui-avatars.com/api/?name=S+N&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,10 (325KG),12 (4.304KM),13 (13:35),,,,,,35
14,Alexia,Zuloaga,Alexia Zuloaga,Female,,,https://ui-avatars.com/api/?name=A+Z&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,14 (279KG),13 (4.041KM),16 (21:40),,,,,,43
15,Sherrie,Gonzalez,Sherrie Gonzalez,Female,United States,One Asterisk CrossFit,https://ui-avatars.com/api/?name=S+G&color=FFFFFF&background=000000,ATHX INVITATIONAL MIAMI BEACH,United States 🇺🇸,2026,Female,ATHX Pro,Overall,15 (255KG),15 (3.477KM),15 (19:59),,,,,,45
